Date (GMT),Open,Last,emaTrend,trendBrDana,FutureReturn,FutureEmaTrend,FutureTrendBrDana
2020-07-07,79.0,78.5,1,0,2.260000000000005,1.0,1.0
2020-07-08,79.06,79.28,1,0,1.8199999999999932,1.0,0.0
2020-07-09,79.93,80.64,1,0,-1.0300000000000011,-1.0,0.0
2020-07-10,80.72,81.27,1,0,-1.2800000000000011,1.0,0.0
2020-07-13,82.01,77.95,-1,0,3.6799999999999926,1.0,0.0
2020-07-14,76.81,79.77,1,0,0.9500000000000028,1.0,0.0
2020-07-15,78.52,79.15,1,0,2.049999999999997,1.0,0.0
2020-07-16,78.88,79.37,1,0,2.3299999999999983,1.0,0.0
2020-07-17,79.41,78.64,-1,0,3.989999999999995,1.0,0.0
2020-07-20,79.07,81.16,1,0,3.6300000000000097,1.0,0.0
2020-07-21,81.645,80.76,1,1,5.689999999999998,1.0,0.0
2020-07-22,80.97,81.1,1,0,3.219999999999999,1.0,0.0
2020-07-23,81.49,79.61,-1,0,7.230000000000004,1.0,0.0
2020-07-24,79.32,79.99,1,0,2.480000000000004,-1.0,0.0
2020-07-27,80.6,81.63,1,0,0.6300000000000097,-1.0,0.0
2020-07-28,81.37,80.72,1,0,-1.5999999999999943,-1.0,-1.0
2020-07-29,81.26,81.2,1,0,0.5099999999999909,-1.0,0.0
2020-07-30,80.6,81.7,1,0,-0.4099999999999966,-1.0,-1.0
2020-07-31,82.81,82.63,1,0,-2.2299999999999898,-1.0,-1.0
2020-08-03,84.41,84.79,1,0,-2.8000000000000114,1.0,-1.0
2020-08-04,86.77,86.45,1,0,-3.3200000000000074,1.0,-1.0
2020-08-05,84.65,84.32,1,0,-2.339999999999989,-1.0,0.0
2020-08-06,87.55,86.84,1,0,-2.844999999999999,1.0,0.0
2020-08-07,84.43,82.47,-1,0,0.7399999999999949,1.0,0.0
2020-08-10,82.43,82.26,-1,0,0.8399999999999892,1.0,0.0
2020-08-11,81.51,79.12,-1,-1,4.5,1.0,0.0
2020-08-12,79.58,81.71,-1,0,2.7700000000000102,1.0,0.0
2020-08-13,82.28,81.29,-1,-1,2.6099999999999994,1.0,0.0
2020-08-14,81.97,80.4,-1,-1,2.809999999999988,-1.0,0.0
2020-08-17,80.97,81.99,1,-1,1.5300000000000011,1.0,0.0
2020-08-18,82.6,83.13,1,-1,0.20000000000000284,1.0,0.0
2020-08-19,82.95,81.98,-1,0,1.4699999999999989,1.0,0.0
2020-08-20,82.02,83.995,1,0,-3.6850000000000023,-1.0,0.0
2020-08-21,84.05,83.21,1,0,-4.199999999999989,-1.0,0.0
2020-08-24,83.34,83.1,1,0,-6.9199999999999875,-1.0,0.0
2020-08-25,82.93,83.62,1,0,-4.030000000000001,-1.0,-1.0
2020-08-26,83.83,84.48,1,0,-5.390000000000001,-1.0,-1.0
2020-08-27,85.0,83.9,1,0,-5.930000000000007,-1.0,-1.0
2020-08-28,83.95,83.21,-1,0,-4.089999999999989,-1.0,-1.0
2020-08-31,82.81,83.52,1,0,-1.769999999999996,1.0,-1.0
2020-09-01,83.8438,83.33,1,0,-3.3400000000000034,-1.0,0.0
2020-09-02,83.58,83.45,1,0,-4.680000000000007,-1.0,0.0
2020-09-03,82.96,80.31,-1,0,-0.21999999999999886,1.0,0.0
2020-09-04,79.1,79.01,-1,0,2.3999999999999915,1.0,0.0
2020-09-08,76.58,76.18,-1,0,6.469999999999999,1.0,0.0
2020-09-09,77.85,79.59,-1,-1,0.539999999999992,-1.0,0.0
2020-09-10,80.29,79.09,-1,-1,0.5999999999999943,-1.0,0.0
2020-09-11,79.83,77.97,-1,-1,3.010000000000005,1.0,1.0
2020-09-14,79.04,79.12,-1,-1,2.8299999999999983,1.0,1.0
2020-09-15,80.0,81.75,1,-1,-0.9699999999999989,1.0,1.0
2020-09-16,81.68,79.99,-1,0,0.960000000000008,1.0,1.0
2020-09-17,78.06,78.77,-1,0,3.910000000000011,1.0,1.0
2020-09-18,79.33,80.09,1,0,-1.7900000000000063,-1.0,0.0
2020-09-21,79.64,81.41,1,0,-1.4200000000000017,-1.0,0.0
2020-09-22,82.3128,82.65,1,0,-4.3500000000000085,-1.0,0.0
2020-09-23,82.53,80.13,-1,0,-1.6599999999999966,-1.0,0.0
2020-09-24,79.28,79.69,-1,0,-1.8900000000000006,-1.0,0.0
2020-09-25,79.88,80.98,1,1,-2.7700000000000102,-1.0,0.0
2020-09-28,81.63,81.95,1,1,-0.8900000000000006,1.0,0.0
2020-09-29,81.83,80.78,1,1,1.2000000000000028,1.0,0.0
2020-09-30,80.61,80.95,1,1,0.9500000000000028,1.0,0.0
2020-10-01,81.72,82.68,1,1,-2.3300000000000125,1.0,0.0
2020-10-02,81.99,78.3,-1,0,2.3200000000000074,1.0,0.0
2020-10-05,79.36,79.99,-1,0,0.09000000000000341,-1.0,0.0
2020-10-06,79.77,78.3,-1,0,1.8400000000000034,-1.0,0.0
2020-10-07,78.68,78.47,-1,0,3.469999999999999,1.0,0.0
2020-10-08,78.7,77.8,-1,0,2.969999999999999,1.0,0.0
2020-10-09,78.19,78.21,-1,0,2.8300000000000125,1.0,0.0
2020-10-12,79.28,81.06,1,0,-0.5700000000000074,-1.0,0.0
2020-10-13,81.44,81.98,1,0,-1.0200000000000102,1.0,-1.0
2020-10-14,82.51,81.9,1,0,-2.8900000000000006,-1.0,-1.0
2020-10-15,81.02,80.35,1,0,-2.5799999999999983,-1.0,-1.0
2020-10-16,80.95,80.62,1,0,-4.890000000000001,-1.0,-1.0
2020-10-19,82.28,80.08,-1,0,-3.6799999999999926,-1.0,-1.0
2020-10-20,80.5,80.14,-1,0,-3.8799999999999955,-1.0,-1.0
2020-10-21,80.985,81.94,1,0,-2.569999999999993,1.0,-1.0
2020-10-22,82.205,80.77,1,0,-0.6299999999999955,1.0,-1.0
2020-10-23,81.0,81.04,1,0,-2.230000000000004,1.0,-1.0
2020-10-26,80.75,80.49,-1,0,-5.079999999999998,-1.0,-1.0
2020-10-27,81.0,80.96,1,-1,-5.839999999999989,-1.0,-1.0
2020-10-28,80.18,79.01,-1,-1,-2.460000000000008,-1.0,0.0
2020-10-29,78.96,77.77,-1,-1,-1.0600000000000023,-1.0,0.0
2020-10-30,77.45,75.73,-1,-1,1.8199999999999932,1.0,0.0
2020-11-02,76.55,76.4,-1,-1,1.039999999999992,1.0,0.0
2020-11-03,76.58,76.26,-1,-1,0.8499999999999943,-1.0,0.0
2020-11-04,78.93,79.37,1,-1,-3.8700000000000045,-1.0,0.0
2020-11-05,80.7427,80.14,1,-1,-4.209999999999994,-1.0,0.0
2020-11-06,79.87,78.81,1,-1,-2.0,1.0,0.0
2020-11-09,75.0,75.41,-1,-1,0.5100000000000051,-1.0,0.0
2020-11-10,74.8,75.12,-1,-1,0.10999999999999943,-1.0,0.0
2020-11-11,76.345,76.55,-1,0,-0.03999999999999204,1.0,0.0
2020-11-12,77.12,76.71,-1,0,1.4300000000000068,1.0,0.0
2020-11-13,77.5,77.55,1,0,1.9300000000000068,1.0,0.0
2020-11-16,76.72,77.44,1,0,2.490000000000009,1.0,0.0
2020-11-17,77.52,77.11,-1,0,2.0400000000000063,1.0,0.0
2020-11-18,76.9453,75.5,-1,0,3.2900000000000063,1.0,0.0
2020-11-19,73.96,75.93,-1,0,4.949999999999989,1.0,0.0
2020-11-20,75.7,76.81,1,0,5.459999999999994,1.0,0.0
2020-11-23,76.92,75.92,-1,0,7.709999999999994,1.0,0.0
2020-11-24,75.93,75.23,-1,0,7.349999999999994,1.0,0.0
2020-11-25,75.93,76.51,1,0,6.599999999999994,1.0,0.0
2020-11-27,77.7,78.14,1,0,5.540000000000006,1.0,0.0
2020-11-30,78.32,79.48,1,0,6.459999999999994,1.0,0.0
2020-12-01,79.94,79.93,1,0,6.989999999999995,1.0,0.0
2020-12-02,79.72,79.15,1,0,9.069999999999993,1.0,1.0
2020-12-03,79.31,78.79,1,0,9.669999999999987,1.0,1.0
2020-12-04,78.72,80.88,1,0,9.490000000000009,1.0,1.0
2020-12-07,81.4,82.27,1,0,6.540000000000006,1.0,1.0
2020-12-08,82.48,83.63,1,0,5.790000000000006,1.0,0.0
2020-12-09,83.5,82.58,1,0,7.6299999999999955,1.0,0.0
2020-12-10,82.28,83.11,1,0,7.849999999999994,1.0,0.0
2020-12-11,83.13,83.68,1,0,7.75,1.0,0.0
2020-12-14,84.27,85.94,1,0,5.430000000000007,1.0,0.0
2020-12-15,86.25,86.92,1,0,4.659999999999997,1.0,0.0
2020-12-16,87.26,88.22,1,1,4.6299999999999955,1.0,0.0
2020-12-17,88.8652,88.46,1,1,1.440000000000012,-1.0,0.0
2020-12-18,89.04,90.37,1,1,0.3199999999999932,1.0,0.0
2020-12-21,89.48,88.81,1,1,-0.8100000000000023,-1.0,0.0
2020-12-22,89.44,89.42,1,0,0.25,-1.0,0.0
2020-12-23,89.95,90.21,1,0,1.0900000000000034,1.0,0.0
2020-12-24,90.3,90.96,1,0,-0.04999999999999716,1.0,0.0
2020-12-28,91.76,91.43,1,0,-2.180000000000007,-1.0,0.0
2020-12-29,91.63,91.37,1,0,-1.6000000000000085,-1.0,0.0
2020-12-30,91.75,91.58,1,0,-1.5900000000000034,-1.0,0.0
2020-12-31,91.74,92.85,1,0,-2.1599999999999966,1.0,0.0
2021-01-04,92.695,89.9,-1,0,3.25,1.0,0.0
2021-01-05,90.32,90.69,1,0,4.430000000000007,1.0,0.0
2021-01-06,89.06,88.0,-1,0,6.599999999999994,1.0,0.0
2021-01-07,88.86,89.67,-1,0,4.760000000000005,1.0,0.0
2021-01-08,90.07,91.3,1,0,2.1000000000000085,1.0,0.0
2021-01-11,91.3,90.91,1,0,1.4699999999999989,-1.0,0.0
2021-01-12,91.0,89.25,-1,0,-0.5799999999999983,-1.0,0.0
2021-01-13,89.64,89.77,-1,0,0.5,-1.0,0.0
2021-01-14,90.1638,89.99,-1,0,1.0100000000000051,-1.0,0.0
2021-01-15,89.9856,90.69,1,0,0.730000000000004,-1.0,0.0
2021-01-19,90.915,93.15,1,0,0.8299999999999983,1.0,0.0
2021-01-20,93.96,95.12,1,0,-2.3500000000000085,1.0,0.0
2021-01-21,95.47,94.6,1,0,-1.9199999999999875,1.0,0.0
2021-01-22,94.68,94.43,1,0,7.179999999999993,1.0,0.0
2021-01-25,95.53,93.4,1,0,7.789999999999992,1.0,0.0
2021-01-26,93.35,92.38,-1,0,10.350000000000009,1.0,0.0
2021-01-27,91.0,88.67,-1,0,14.090000000000003,1.0,0.0
2021-01-28,89.57,90.27,-1,0,12.969999999999999,1.0,0.0
2021-01-29,89.995,91.0,-1,0,12.810000000000002,1.0,0.0
2021-02-01,91.48,91.42,-1,0,11.539999999999992,1.0,0.0
2021-02-02,92.04,93.98,1,0,8.36999999999999,1.0,0.0
2021-02-03,93.89,92.77,1,0,9.480000000000004,1.0,0.0
2021-02-04,93.35,92.68,1,0,8.11999999999999,-1.0,0.0
2021-02-05,100.66,101.61,1,0,-5.030000000000001,-1.0,0.0
2021-02-08,102.05,101.19,1,0,-4.769999999999996,-1.0,0.0
2021-02-09,101.95,102.73,1,0,-7.040000000000006,-1.0,0.0
2021-02-10,103.04,102.76,1,0,-7.660000000000011,-1.0,0.0
2021-02-11,103.5,103.24,1,0,-7.6299999999999955,-1.0,0.0
2021-02-12,102.78,103.81,1,0,-5.090000000000003,1.0,0.0
2021-02-16,103.82,102.96,1,0,-6.209999999999994,-1.0,0.0
2021-02-17,102.58,102.35,1,0,-8.64,-1.0,0.0
2021-02-18,101.83,102.25,1,0,-10.709999999999994,-1.0,0.0
2021-02-19,102.95,100.8,-1,0,-8.219999999999999,-1.0,0.0
2021-02-22,99.82,96.58,-1,0,-7.3700000000000045,-1.0,0.0
2021-02-23,95.07,96.42,-1,0,-3.9200000000000017,-1.0,0.0
2021-02-24,95.45,95.69,-1,0,-4.3799999999999955,-1.0,0.0
2021-02-25,95.32,95.1,-1,0,-2.1599999999999966,-1.0,0.0
2021-02-26,96.0,95.61,-1,0,-2.575000000000003,-1.0,0.0
2021-03-01,97.09,98.72,1,0,-6.144999999999996,-1.0,0.0
2021-03-02,98.91,96.75,-1,0,-3.469999999999999,1.0,0.0
2021-03-03,96.29,93.71,-1,0,-1.269999999999996,-1.0,0.0
2021-03-04,93.08,91.54,-1,0,-1.960000000000008,-1.0,0.0
2021-03-05,92.2,92.58,-1,0,-2.0900000000000034,-1.0,0.0
2021-03-08,91.75,89.21,-1,0,2.660000000000011,-1.0,0.0
2021-03-09,91.6,92.5,-1,0,-1.1200000000000045,-1.0,0.0
2021-03-10,93.26,91.31,-1,0,-0.7999999999999972,-1.0,0.0
2021-03-11,92.97,92.94,-1,0,-2.0900000000000034,-1.0,0.0
2021-03-12,91.89,93.035,-1,0,-0.6349999999999909,1.0,0.0
2021-03-15,92.8661,92.575,-1,0,1.4449999999999932,1.0,0.0
2021-03-16,93.56,93.28,1,0,-0.6200000000000045,1.0,0.0
2021-03-17,92.4,92.44,-1,0,0.5600000000000023,1.0,0.0
2021-03-18,90.74,89.58,-1,0,5.960000000000008,1.0,1.0
2021-03-19,89.69,90.49,-1,0,7.38000000000001,1.0,1.0
2021-03-22,90.63,91.87,-1,0,5.449999999999989,1.0,1.0
2021-03-23,92.59,91.38,-1,0,5.460000000000008,1.0,1.0
2021-03-24,91.55,90.51,-1,0,5.949999999999989,1.0,1.0
2021-03-25,90.41,90.85,-1,0,4.930000000000007,1.0,1.0
2021-03-26,91.24,92.4,1,0,3.739999999999995,1.0,0.0
2021-03-29,92.25,94.02,1,0,3.5200000000000102,1.0,0.0
2021-03-30,92.44,92.66,1,0,4.030000000000001,1.0,0.0
2021-03-31,92.85,93.0,1,0,4.780000000000001,1.0,0.0
2021-04-01,93.94,95.54,1,1,0.9399999999999977,1.0,0.0
2021-04-05,96.01,97.87,1,1,-1.8700000000000045,-1.0,0.0
2021-04-06,98.19,97.32,1,1,-2.8499999999999943,-1.0,0.0
2021-04-07,96.46,96.84,1,1,-3.6599999999999966,-1.0,0.0
2021-04-08,97.81,96.46,1,1,-2.759999999999991,-1.0,0.0
2021-04-09,96.07,95.78,1,1,-2.760000000000005,-1.0,0.0
2021-04-12,95.1,96.14,1,0,-1.9000000000000057,-1.0,0.0
2021-04-13,96.99799999999999,97.54,1,0,-5.940000000000012,-1.0,0.0
2021-04-14,97.1,96.69,1,0,-5.439999999999998,-1.0,0.0
2021-04-15,97.05,97.78,1,0,-5.689999999999998,-1.0,-1.0
2021-04-16,98.1,96.48,1,0,-5.290000000000006,-1.0,0.0
2021-04-19,96.925,96.0,-1,0,-4.849999999999994,-1.0,0.0
2021-04-20,96.2744,94.47,-1,0,-5.780000000000001,-1.0,0.0
2021-04-21,93.48,93.18,-1,0,-3.1000000000000085,-1.0,0.0
2021-04-22,93.3,93.7,-1,0,-0.6700000000000017,1.0,0.0
2021-04-23,93.7,93.02,-1,0,1.7800000000000011,1.0,0.0
2021-04-26,92.62,94.24,-1,0,-1.0699999999999932,1.0,0.0
2021-04-27,94.51,91.6,-1,0,3.740000000000009,1.0,0.0
2021-04-28,92.29,91.25,-1,0,1.4099999999999966,-1.0,0.0
2021-04-29,91.67,92.09,-1,-1,1.3299999999999983,1.0,0.0
2021-04-30,91.355,91.19,-1,0,2.1599999999999966,1.0,0.0
2021-05-03,91.7,91.15,-1,0,1.1499999999999915,-1.0,0.0
2021-05-04,90.84,88.69,-1,0,4.969999999999999,1.0,0.0
2021-05-05,93.6,90.08,-1,0,4.180000000000007,1.0,0.0
2021-05-06,90.0,93.03,1,0,3.539999999999992,1.0,0.0
2021-05-07,93.43,94.8,1,0,0.5700000000000074,1.0,0.0
2021-05-10,95.06,93.17,1,0,3.3299999999999983,1.0,0.0
2021-05-11,93.66,95.34,1,0,1.2299999999999898,1.0,0.0
2021-05-12,94.28,92.66,-1,0,4.640000000000001,1.0,0.0
2021-05-13,93.47,93.42,1,0,3.8299999999999983,1.0,0.0
2021-05-14,94.4,93.35,1,0,3.9000000000000057,1.0,0.0
2021-05-17,92.68,92.3,-1,0,4.150000000000006,1.0,0.0
2021-05-18,92.55,93.66,1,0,1.730000000000004,-1.0,0.0
2021-05-19,92.27,94.26,1,0,0.7199999999999989,-1.0,0.0
2021-05-20,94.64,96.57,1,0,0.27000000000001023,1.0,0.0
2021-05-21,96.97,95.37,1,0,1.75,1.0,0.0
2021-05-24,95.93,96.5,1,0,0.29999999999999716,1.0,0.0
2021-05-25,96.87,96.57,1,0,-0.03999999999999204,1.0,0.0
2021-05-26,97.1192,97.3,1,0,0.39000000000000057,1.0,0.0
2021-05-27,97.0,97.25,1,0,0.9000000000000057,1.0,0.0
2021-05-28,97.44,97.25,1,0,1.9300000000000068,1.0,0.0
2021-06-01,97.26,96.45,1,0,-0.480000000000004,-1.0,0.0
2021-06-02,96.33,95.39,-1,0,-1.3299999999999983,-1.0,0.0
2021-06-03,94.5,94.98,-1,0,-1.7900000000000063,-1.0,0.0
2021-06-04,95.14,96.84,1,0,-5.3500000000000085,-1.0,0.0
2021-06-07,96.89,97.12,1,0,-5.300000000000011,-1.0,0.0
2021-06-08,97.45,96.8,1,0,-4.920000000000002,-1.0,0.0
2021-06-09,97.35,96.53,1,0,-5.739999999999995,-1.0,0.0
2021-06-10,96.28,97.69,1,0,-5.179999999999993,-1.0,-1.0
2021-06-11,97.7951,98.15,1,0,-5.890000000000001,-1.0,-1.0
2021-06-14,98.39,99.18,1,0,-3.780000000000001,1.0,-1.0
2021-06-15,98.86,95.97,-1,0,-0.35999999999999943,1.0,0.0
2021-06-16,95.75,94.06,-1,0,1.3799999999999955,1.0,0.0
2021-06-17,93.63,93.19,-1,0,0.710000000000008,-1.0,0.0
2021-06-18,93.12,91.49,-1,0,2.780000000000001,1.0,0.0
2021-06-21,91.88,91.82,-1,0,2.5800000000000125,1.0,0.0
2021-06-22,91.95,91.88,-1,0,1.4300000000000068,-1.0,0.0
2021-06-23,91.87,90.79,-1,0,1.3900000000000006,-1.0,0.0
2021-06-24,91.86,92.51,-1,-1,-0.13000000000000966,-1.0,0.0
2021-06-25,92.64,92.26,-1,-1,0.6499999999999915,-1.0,0.0
2021-06-28,92.79,95.4,1,-1,-2.1500000000000057,-1.0,-1.0
2021-06-29,95.42,95.61,1,0,-3.2900000000000063,-1.0,-1.0
2021-06-30,95.72,95.44,1,0,-4.759999999999991,-1.0,-1.0
2021-07-01,95.07,93.9,-1,0,-2.1000000000000085,-1.0,-1.0
2021-07-02,94.75,94.27,1,0,-3.969999999999999,-1.0,-1.0
2021-07-06,94.47,94.4,1,0,-2.8900000000000006,-1.0,-1.0
2021-07-07,95.26,93.31,-1,0,-2.1400000000000006,-1.0,0.0
2021-07-08,92.4,92.18,-1,0,-1.710000000000008,-1.0,0.0
2021-07-09,91.88,92.38,-1,0,-0.8799999999999955,-1.0,0.0
2021-07-12,93.33,92.91,-1,0,-2.769999999999996,-1.0,0.0
2021-07-13,93.4964,93.25,-1,-1,-9.200000000000003,-1.0,0.0
2021-07-14,93.54,92.32,-1,-1,-7.5,-1.0,0.0
2021-07-15,92.37,90.68,-1,-1,-7.110000000000014,-1.0,0.0
2021-07-16,90.87,91.8,-1,-1,-8.179999999999993,-1.0,0.0
2021-07-19,91.75,90.3,-1,-1,-7.539999999999992,-1.0,0.0
2021-07-20,90.62,91.51,-1,-1,-11.680000000000007,-1.0,0.0
2021-07-21,91.78,91.17,-1,0,-9.650000000000006,-1.0,0.0
2021-07-22,90.39,90.47,-1,0,-10.150000000000006,-1.0,-1.0
2021-07-23,90.66,91.5,-1,0,-9.069999999999993,-1.0,-1.0
2021-07-26,91.02600000000001,90.14,-1,0,-8.730000000000004,-1.0,-1.0
2021-07-27,89.94,84.05,-1,0,-1.0600000000000023,-1.0,-1.0
2021-07-28,84.885,84.82,-1,0,0.18000000000000682,1.0,0.0
2021-07-29,84.87,83.57,-1,0,1.6000000000000085,1.0,0.0
2021-07-30,83.15,83.62,-1,0,0.22999999999998977,1.0,0.0
2021-08-02,84.03,82.76,-1,0,1.0899999999999892,1.0,0.0
2021-08-03,80.99,79.83,-1,0,3.5400000000000063,-1.0,0.0
2021-08-04,83.51,81.52,-1,0,1.3100000000000023,-1.0,0.0
2021-08-05,81.5574,80.32,-1,-1,2.8500000000000085,-1.0,0.0
2021-08-06,79.9,82.43,-1,-1,0.19999999999998863,-1.0,0.0
2021-08-09,81.855,81.41,-1,-1,0.8100000000000023,-1.0,0.0
2021-08-10,81.755,82.99,-1,-1,-1.1999999999999886,-1.0,0.0
2021-08-11,83.51,85.0,1,0,-4.189999999999998,-1.0,0.0
2021-08-12,85.11,85.17,1,0,-3.9200000000000017,-1.0,0.0
2021-08-13,86.3,83.85,1,0,-1.4199999999999875,1.0,0.0
2021-08-16,83.5,83.85,1,0,-2.7299999999999898,-1.0,0.0
2021-08-17,83.05,83.37,-1,0,-1.0,1.0,-1.0
2021-08-18,83.6,82.83,-1,0,-0.5300000000000011,1.0,0.0
2021-08-19,82.21,83.17,-1,0,-1.8599999999999994,-1.0,-1.0
2021-08-20,82.87,82.63,-1,0,-1.4499999999999886,-1.0,-1.0
2021-08-23,82.93,82.22,-1,0,-3.75,-1.0,-1.0
2021-08-24,82.745,81.79,-1,0,-1.5,-1.0,-1.0
2021-08-25,82.12,80.81,-1,0,-2.760000000000005,-1.0,0.0
2021-08-26,81.59,81.25,-1,0,-1.6099999999999994,-1.0,0.0
2021-08-27,81.4454,82.43,1,0,-3.9000000000000057,-1.0,0.0
2021-08-30,81.5,81.12,-1,0,-3.280000000000001,-1.0,0.0
2021-08-31,81.48,82.37,1,-1,-4.1200000000000045,-1.0,-1.0
2021-09-01,82.73,82.3,1,0,-3.019999999999996,-1.0,0.0
2021-09-02,82.75,81.31,-1,-1,-1.75,1.0,0.0
2021-09-03,81.2141,81.18,-1,-1,-5.0,-1.0,0.0
2021-09-07,81.405,78.47,-1,-1,-5.439999999999998,-1.0,0.0
2021-09-08,78.47,80.29,-1,-1,-7.480000000000004,-1.0,0.0
2021-09-09,78.81,78.05,-1,0,-3.3799999999999955,-1.0,0.0
2021-09-10,78.1584,79.64,-1,0,-4.3799999999999955,-1.0,0.0
2021-09-13,80.12,78.53,-1,0,-3.450000000000003,-1.0,0.0
2021-09-14,78.7816,77.84,-1,0,-1.5100000000000051,1.0,0.0
2021-09-15,77.7306,78.25,-1,-1,-0.8700000000000045,1.0,0.0
2021-09-16,78.32,79.28,-1,0,-1.8900000000000006,1.0,0.0
2021-09-17,79.42,79.56,1,0,-1.0300000000000011,1.0,0.0
2021-09-20,78.64,76.18,-1,0,1.0,1.0,0.0
2021-09-21,76.61,73.03,-1,0,3.769999999999996,-1.0,0.0
2021-09-22,73.1886,72.81,-1,0,4.480000000000004,1.0,0.0
2021-09-23,73.13,74.67,-1,0,2.6899999999999977,1.0,0.0
2021-09-24,74.5,75.26,-1,0,2.3499999999999943,1.0,0.0
2021-09-27,75.03,75.08,-1,0,1.2399999999999949,-1.0,0.0
2021-09-28,74.66,76.33,1,0,-1.4099999999999966,-1.0,0.0
2021-09-29,76.53,77.38,1,0,-2.1299999999999955,-1.0,0.0
2021-09-30,77.56,77.39,1,0,-1.2800000000000011,-1.0,0.0
2021-10-01,78.06,78.53,1,0,-2.1299999999999955,1.0,0.0
2021-10-04,78.19,77.18,1,0,-0.7800000000000011,1.0,0.0
2021-10-05,77.252,76.8,-1,0,0.38000000000000966,1.0,0.0
2021-10-06,75.93,77.29,1,0,0.789999999999992,1.0,0.0
2021-10-07,77.266,77.36,1,0,1.3400000000000034,1.0,0.0
2021-10-08,77.76,77.61,1,0,1.6599999999999966,1.0,0.0
2021-10-11,77.74,76.32,-1,0,4.8700000000000045,1.0,0.0
2021-10-12,76.45,74.92,-1,0,5.840000000000003,1.0,1.0
2021-10-13,75.34,75.25,-1,0,3.4000000000000057,-1.0,1.0
2021-10-14,75.94,76.11,-1,0,2.769999999999996,1.0,0.0
2021-10-15,76.5,76.4,1,0,1.789999999999992,-1.0,1.0
2021-10-18,76.14,76.4,1,0,2.9499999999999886,1.0,0.0
2021-10-19,76.77,77.18,1,0,0.4899999999999949,-1.0,0.0
2021-10-20,77.52,78.08,1,0,-11.329999999999998,-1.0,0.0
2021-10-21,77.72,78.7,1,0,-10.469999999999999,-1.0,0.0
2021-10-22,78.62,79.27,1,0,-11.439999999999998,-1.0,0.0
2021-10-25,79.43,81.19,1,0,-14.370000000000005,-1.0,0.0
2021-10-26,81.81,80.76,1,1,-13.66000000000001,-1.0,0.0
2021-10-27,80.22,78.65,-1,1,-11.990000000000009,-1.0,0.0
2021-10-28,78.6,78.88,1,0,-11.379999999999995,-1.0,0.0
2021-10-29,78.93,78.19,-1,1,-8.5,-1.0,0.0
2021-11-01,78.94,79.35,1,0,-8.919999999999987,1.0,0.0
2021-11-02,79.29,77.67,-1,0,-11.530000000000001,-1.0,0.0
2021-11-03,66.25,66.75,-1,0,-2.549999999999997,-1.0,0.0
2021-11-04,67.47,68.23,-1,0,-5.560000000000002,-1.0,0.0
2021-11-05,68.57,67.83,-1,0,-5.449999999999996,-1.0,0.0
2021-11-08,68.43,66.82,-1,0,-4.61999999999999,-1.0,0.0
2021-11-09,66.99,67.1,-1,0,-5.329999999999991,-1.0,0.0
2021-11-10,66.73,66.66,-1,0,-5.75,-1.0,0.0
2021-11-11,67.25,67.5,-1,0,-6.880000000000003,-1.0,0.0
2021-11-12,67.72,69.69,-1,0,-9.379999999999995,-1.0,-1.0
2021-11-15,69.315,70.43,1,0,-11.830000000000005,-1.0,-1.0
2021-11-16,70.55,66.14,-1,0,-8.86,-1.0,-1.0
2021-11-17,65.525,64.2,-1,0,-6.910000000000004,-1.0,-1.0
2021-11-18,63.6,62.67,-1,0,-5.310000000000002,-1.0,-1.0
2021-11-19,63.75,62.38,-1,0,-4.289999999999999,-1.0,0.0
2021-11-22,60.93,62.2,-1,0,-3.4299999999999997,-1.0,0.0
2021-11-23,61.85,61.77,-1,0,-2.5,-1.0,0.0
2021-11-24,61.84,60.91,-1,0,-1.8399999999999963,-1.0,0.0
2021-11-26,61.2812,60.62,-1,0,-2.019999999999996,-1.0,0.0
2021-11-29,60.885,60.31,-1,-1,-1.6099999999999994,-1.0,0.0
2021-11-30,60.015,58.6,-1,-1,0.9200000000000017,1.0,0.0
2021-12-01,59.11,57.28,-1,-1,2.979999999999997,1.0,1.0
2021-12-02,57.28,57.29,-1,-1,4.200000000000003,1.0,1.0
2021-12-03,56.9778,57.36,-1,-1,4.0,1.0,1.0
2021-12-06,57.53,58.09,-1,0,3.7099999999999937,1.0,1.0
2021-12-07,58.92,58.77,-1,0,4.82,1.0,1.0
2021-12-08,58.78,59.27,-1,0,4.829999999999991,1.0,1.0
2021-12-09,58.595,59.07,-1,0,6.089999999999996,1.0,1.0
2021-12-10,59.16,58.6,-1,0,6.850000000000001,1.0,1.0
2021-12-13,58.6,58.7,-1,0,7.969999999999999,1.0,1.0
2021-12-14,58.16,59.52,1,0,7.6399999999999935,1.0,1.0
2021-12-15,59.11,60.26,1,1,7.229999999999997,1.0,1.0
2021-12-16,60.55,61.49,1,1,5.039999999999999,1.0,1.0
2021-12-17,61.1,61.36,1,1,6.060000000000002,1.0,1.0
2021-12-20,61.01,61.8,1,1,5.400000000000006,1.0,1.0
2021-12-21,62.25,63.59,1,1,2.700000000000003,1.0,1.0
2021-12-22,63.26,64.1,1,1,-0.27999999999999403,-1.0,0.0
2021-12-23,64.01,65.16,1,1,-1.1199999999999903,-1.0,0.0
2021-12-27,65.24,65.45,1,1,-2.3400000000000034,-1.0,0.0
2021-12-28,66.0556,66.67,1,1,-0.8200000000000074,1.0,0.0
2021-12-29,66.57,67.16,1,1,-2.3499999999999943,-1.0,0.0
