Date (GMT),Open,Last,emaTrend,trendBrDana,FutureReturn,FutureEmaTrend,FutureTrendBrDana
2021-11-01,11.144,11.107999999999999,1,0,-0.11799999999999855,1.0,0.0
2021-11-02,10.64,10.714,-1,0,0.4759999999999991,1.0,0.0
2021-11-03,10.9,10.719000000000001,-1,0,0.34299999999999997,1.0,0.0
2021-11-04,10.745999999999999,10.72,-1,0,0.5839999999999996,1.0,0.0
2021-11-05,10.9,11.07,1,0,0.2959999999999994,1.0,0.0
2021-11-08,10.81,10.94,1,0,0.16999999999999993,-1.0,0.0
2021-11-09,10.944,10.92,1,0,0.09799999999999898,-1.0,0.0
2021-11-10,10.924000000000001,10.862,-1,0,0.09800000000000075,-1.0,0.0
2021-11-11,10.952,11.0,1,0,-0.14599999999999902,-1.0,0.0
2021-11-12,10.984000000000002,11.072000000000001,1,0,0.2699999999999996,1.0,0.0
2021-11-15,11.084000000000001,10.99,1,0,0.025999999999998025,-1.0,0.0
2021-11-16,11.1,11.19,1,0,-0.12400000000000055,-1.0,0.0
2021-11-17,11.04,11.062000000000001,1,0,0.3379999999999992,1.0,0.0
2021-11-18,11.28392,11.304,1,0,-0.14400000000000013,1.0,-1.0
2021-11-19,11.382,11.366,1,0,-0.17300000000000004,1.0,0.0
2021-11-22,11.33,11.11,-1,0,0.4400000000000013,1.0,0.0
2021-11-23,11.21,11.017999999999999,-1,0,0.7020000000000017,1.0,0.0
2021-11-24,10.96,10.96,-1,0,0.7699999999999996,1.0,0.0
2021-11-26,10.914000000000001,10.854000000000001,-1,0,1.0259999999999998,1.0,0.0
2021-11-29,11.376,11.342,1,0,0.35799999999999876,1.0,0.0
2021-11-30,11.187999999999999,11.015999999999998,-1,0,0.6190000000000015,1.0,0.0
2021-12-01,11.2,11.065999999999999,-1,0,0.7180000000000017,1.0,0.0
2021-12-02,11.362,11.4,1,0,0.4039999999999999,1.0,0.0
2021-12-03,11.218,11.16,1,-1,0.4820000000000011,1.0,0.0
2021-12-06,11.17,11.193,1,0,0.6540000000000017,1.0,0.0
2021-12-07,11.574000000000002,11.55,1,0,0.6399999999999988,1.0,0.0
2021-12-08,11.622,11.72,1,0,0.3019999999999996,1.0,0.0
2021-12-09,11.85,11.73,1,0,0.45199999999999996,1.0,0.0
2021-12-10,11.84,11.88,1,0,0.379999999999999,1.0,0.0
2021-12-13,11.802,11.7,1,0,0.25400000000000134,1.0,0.0
2021-12-14,11.64,11.635,1,0,0.2629999999999999,-1.0,1.0
2021-12-15,11.735999999999999,11.784,1,0,-0.06600000000000072,-1.0,0.0
2021-12-16,11.97,11.804,1,0,-0.129999999999999,-1.0,1.0
2021-12-17,11.716,11.642000000000001,1,0,0.0519999999999996,-1.0,0.0
2021-12-20,11.704,11.847000000000001,1,0,-0.18700000000000117,-1.0,0.0
2021-12-21,12.152000000000001,12.19,1,0,-0.8019999999999996,-1.0,0.0
2021-12-22,11.898,12.022,1,0,-0.532,-1.0,0.0
2021-12-23,12.097999999999999,12.182,1,0,-0.5620000000000012,-1.0,0.0
2021-12-27,12.0,12.26,1,0,-0.572000000000001,1.0,0.0
2021-12-28,11.942,11.954,1,0,-0.15600000000000058,1.0,0.0
2021-12-29,11.814,11.898,-1,1,-0.18799999999999883,1.0,0.0
2021-12-30,11.665999999999999,11.718,-1,0,-0.27800000000000047,-1.0,0.0
2021-12-31,11.665999999999999,11.674000000000001,-1,1,-0.24200000000000088,-1.0,0.0
2022-01-03,11.8,11.694,-1,0,-0.012000000000000455,1.0,0.0
2022-01-04,11.76,11.66,-1,0,0.062000000000001165,1.0,0.0
2022-01-05,11.548,11.388,-1,0,0.5940000000000012,1.0,0.0
2022-01-06,11.335999999999999,11.49,-1,0,0.37400000000000055,1.0,0.0
2022-01-07,11.6,11.62,-1,0,0.13000000000000078,1.0,0.0
2022-01-10,11.464,11.687999999999999,1,0,0.0940000000000012,1.0,0.0
2022-01-11,11.505999999999998,11.798,1,0,0.4139999999999997,1.0,0.0
2022-01-12,11.73,11.71,1,0,0.5279999999999987,1.0,0.0
2022-01-13,11.584000000000001,11.44,-1,0,0.7820000000000018,1.0,0.0
2022-01-14,11.392000000000001,11.432,-1,0,0.7880000000000003,1.0,0.0
2022-01-18,11.61,11.682,1,0,0.7080000000000002,1.0,0.0
2022-01-19,11.7858,11.722000000000001,1,0,0.8099999999999987,1.0,0.0
2022-01-20,12.064,11.982000000000001,1,0,0.3379999999999992,1.0,0.0
2022-01-21,11.882,11.864,1,0,0.7400000000000002,1.0,0.0
2022-01-24,11.777999999999999,11.75,1,0,0.9259999999999984,1.0,0.0
2022-01-25,11.789000000000001,11.782,1,0,0.75,1.0,0.0
2022-01-26,12.222000000000001,12.212,1,0,0.4380000000000006,1.0,0.0
2022-01-27,12.22,12.238,1,0,0.07200000000000095,-1.0,0.0
2022-01-28,12.058,12.222000000000001,1,0,0.17599999999999838,-1.0,0.0
2022-01-31,12.175999999999998,12.22,1,0,0.25399999999999956,1.0,0.0
2022-02-01,12.286,12.39,1,0,0.43799999999999883,1.0,0.0
2022-02-02,12.62,12.532,1,0,0.17800000000000082,1.0,0.0
2022-02-03,12.308,12.32,1,0,0.33000000000000007,1.0,0.0
2022-02-04,12.456,12.604000000000001,1,0,0.17199999999999882,1.0,0.0
2022-02-07,12.722000000000001,12.675999999999998,1,0,-0.05599999999999916,1.0,0.0
2022-02-08,12.602,12.532,1,0,-0.007999999999999119,-1.0,0.0
2022-02-09,12.538,12.65,1,0,-0.17999999999999972,-1.0,0.0
2022-02-10,12.34,12.31,-1,0,0.12799999999999834,-1.0,0.0
2022-02-11,12.350019999999999,12.398,-1,0,0.3160000000000007,1.0,0.0
2022-02-14,12.546,12.474,1,0,0.0779999999999994,-1.0,0.0
2022-02-15,12.448,12.828,1,0,-0.1659999999999986,1.0,0.0
2022-02-16,12.802,12.71,1,0,0.007999999999999119,1.0,0.0
2022-02-17,12.72,12.65,1,0,0.019999999999999574,1.0,0.0
2022-02-18,12.71,12.776,1,0,-0.46000000000000085,-1.0,0.0
2022-02-22,12.718,12.62,1,0,-0.4759999999999991,-1.0,0.0
2022-02-23,12.7,12.524000000000001,-1,0,0.09599999999999831,1.0,0.0
2022-02-24,12.184000000000001,12.47,-1,0,0.034000000000000696,-1.0,0.0
2022-02-25,12.372,12.437999999999999,-1,0,0.05799999999999983,-1.0,0.0
2022-02-28,12.58,12.714,1,0,-0.4599999999999991,-1.0,0.0
2022-03-01,12.594000000000001,12.552,-1,0,-0.3119999999999994,-1.0,0.0
2022-03-02,12.61402,12.662,1,0,0.09399999999999764,1.0,0.0
2022-03-03,12.744000000000002,12.718,1,0,0.1399999999999988,1.0,0.0
2022-03-04,12.7,12.67,1,0,0.24200000000000088,1.0,0.0
2022-03-07,12.42,12.315999999999999,-1,0,0.5400000000000009,1.0,0.0
2022-03-08,12.068,12.144,-1,0,0.7759999999999998,1.0,0.0
2022-03-09,12.75,12.62,1,0,0.5240000000000009,1.0,0.0
2022-03-10,12.43,12.504000000000001,-1,0,0.7400000000000002,1.0,0.0
2022-03-11,12.538,12.495999999999999,-1,0,0.9260000000000019,1.0,0.0
2022-03-14,12.277999999999999,12.254000000000001,-1,0,1.177999999999999,1.0,0.0
2022-03-15,12.24,12.24,-1,0,1.2799999999999994,1.0,1.0
2022-03-16,12.68,12.755999999999998,1,0,0.08200000000000074,-1.0,0.0
2022-03-17,12.962,12.857999999999999,1,0,-0.275999999999998,-1.0,0.0
2022-03-18,12.812000000000001,12.912,1,0,0.05599999999999916,-1.0,0.0
2022-03-21,12.7,12.856,1,0,0.2140000000000004,1.0,0.0
2022-03-22,12.82,12.92,1,0,-0.25200000000000067,-1.0,0.0
2022-03-23,13.0,13.144,1,0,-0.3699999999999992,-1.0,0.0
2022-03-24,13.242020000000002,13.244000000000002,1,0,-0.46800000000000175,-1.0,0.0
2022-03-25,13.427999999999999,13.422,1,0,-0.5779999999999994,-1.0,0.0
2022-03-28,13.204,13.432,1,0,-0.7599999999999998,-1.0,0.0
2022-03-29,13.54,13.52,1,1,-0.782,-1.0,0.0
2022-03-30,12.806,12.838,-1,0,0.062000000000001165,1.0,0.0
2022-03-31,12.78,12.582,-1,0,0.10200000000000031,-1.0,0.0
2022-04-01,12.88,12.968,-1,0,-0.4220000000000006,-1.0,0.0
2022-04-04,13.0,13.07,1,0,-0.4159999999999986,-1.0,-1.0
2022-04-05,12.98,12.668,-1,0,-0.17799999999999905,-1.0,0.0
2022-04-06,12.7,12.774000000000001,-1,0,-0.4320000000000004,-1.0,-1.0
2022-04-07,12.78,12.776,-1,0,-0.5139999999999993,-1.0,-1.0
2022-04-08,12.847999999999999,12.844000000000001,-1,0,-0.47000000000000064,-1.0,-1.0
2022-04-11,12.738,12.672,-1,0,-0.8200000000000003,-1.0,0.0
2022-04-12,12.765999999999998,12.738,-1,0,-0.8420000000000005,-1.0,0.0
2022-04-13,12.82,12.9,1,0,-1.4000000000000004,-1.0,-1.0
2022-04-14,12.94,12.684000000000001,-1,0,-1.288000000000002,-1.0,-1.0
2022-04-18,12.64,12.546,-1,0,-1.4100000000000001,-1.0,-1.0
2022-04-19,12.56,12.654000000000002,-1,-1,-1.4640000000000022,-1.0,-1.0
2022-04-20,12.732000000000001,12.49,-1,0,-1.0820000000000007,-1.0,0.0
2022-04-21,12.5,12.342,-1,-1,-1.2620000000000005,-1.0,0.0
2022-04-22,12.322000000000001,12.262,-1,-1,-1.2640000000000011,-1.0,0.0
2022-04-25,11.924000000000001,12.374,-1,-1,-1.7420000000000009,-1.0,0.0
2022-04-26,12.2,11.852,-1,0,-1.0120000000000005,-1.0,0.0
2022-04-27,11.97,11.895999999999999,-1,0,-0.9159999999999986,-1.0,0.0
2022-04-28,11.8,11.5,-1,-1,-0.3800000000000008,-1.0,0.0
2022-04-29,11.498,11.395999999999999,-1,-1,-0.28199999999999825,-1.0,0.0
2022-05-02,11.114,11.136,-1,-1,-0.22199999999999775,-1.0,0.0
2022-05-03,11.004000000000001,11.19,-1,-1,-0.0779999999999994,-1.0,0.0
2022-05-04,11.4,11.408,-1,0,-0.023999999999999133,1.0,0.0
2022-05-05,11.42,11.08,-1,0,0.4399999999999995,1.0,0.0
2022-05-06,10.95,10.998,-1,0,0.5280000000000005,1.0,0.0
2022-05-09,10.575999999999999,10.632,-1,0,1.0420000000000016,1.0,0.0
2022-05-10,11.082,10.84,-1,0,0.8399999999999999,1.0,0.0
2022-05-11,11.065999999999999,10.98,-1,0,0.3119999999999994,-1.0,1.0
2022-05-12,10.902000000000001,11.12,-1,0,0.2400000000000002,-1.0,1.0
2022-05-13,11.05602,11.114,-1,0,0.1039999999999992,-1.0,1.0
2022-05-16,10.78,10.914000000000001,-1,0,0.20599999999999774,-1.0,1.0
2022-05-17,11.0,11.112,-1,0,0.030000000000001137,-1.0,0.0
2022-05-18,11.502,11.384,1,0,-0.27200000000000024,-1.0,0.0
2022-05-19,11.395999999999999,11.52,1,0,-0.6359999999999992,-1.0,0.0
2022-05-20,11.648,11.526,1,0,-0.4819999999999993,-1.0,0.0
2022-05-23,11.578,11.674000000000001,1,0,-0.6500000000000004,-1.0,0.0
2022-05-24,11.674000000000001,11.68,1,0,-0.7520000000000007,-1.0,0.0
2022-05-25,11.106,11.292,-1,1,-0.2419999999999991,-1.0,0.0
2022-05-26,11.24,11.36,-1,1,-0.5379999999999985,-1.0,0.0
2022-05-27,11.1302,11.218,-1,1,-0.6280000000000001,-1.0,0.0
2022-05-31,11.272,11.12,-1,1,-0.5379999999999985,-1.0,0.0
2022-06-01,11.216,11.142000000000001,-1,0,-0.5920000000000005,-1.0,0.0
2022-06-02,11.012,11.112,-1,0,-0.6560000000000006,-1.0,0.0
2022-06-03,10.84,10.884,-1,0,-0.4540000000000006,-1.0,0.0
2022-06-06,11.0,11.044,-1,0,-0.4399999999999995,-1.0,0.0
2022-06-07,10.868,11.024000000000001,-1,0,-0.4640000000000004,-1.0,0.0
2022-06-08,10.845999999999998,10.927999999999999,-1,0,-0.2839999999999989,-1.0,0.0
2022-06-09,11.177999999999999,11.05,-1,0,-0.22000000000000064,1.0,0.0
2022-06-10,11.0,10.822000000000001,-1,0,-0.04800000000000004,1.0,0.0
2022-06-13,10.76,10.59,-1,0,0.2400000000000002,1.0,0.0
2022-06-14,10.65,10.582,-1,0,0.2159999999999993,1.0,0.0
2022-06-15,10.4,10.55,-1,0,0.2140000000000004,1.0,0.0
2022-06-16,10.394,10.456,-1,0,0.18600000000000172,-1.0,0.0
2022-06-17,10.498,10.43,-1,0,0.38200000000000145,1.0,0.0
2022-06-21,10.798,10.604000000000001,-1,0,0.20399999999999885,1.0,0.0
2022-06-22,10.474,10.56,-1,0,0.25399999999999956,1.0,0.0
2022-06-23,10.45,10.644,-1,0,0.05599999999999916,-1.0,0.0
2022-06-24,10.895999999999999,10.83,1,0,-0.11800000000000033,-1.0,0.0
2022-06-27,10.814,10.774000000000001,1,0,0.10799999999999876,1.0,0.0
2022-06-28,10.852,10.83,1,0,0.10999999999999943,1.0,0.0
2022-06-29,10.96,10.798,1,0,0.05799999999999983,1.0,0.0
2022-06-30,10.56,10.764000000000001,1,0,0.4739999999999984,1.0,0.0
2022-07-01,10.69,10.642000000000001,-1,0,0.6279999999999983,1.0,0.0
2022-07-05,10.68,10.812000000000001,1,0,0.243999999999998,1.0,0.0
2022-07-06,11.04,10.808,1,0,0.4039999999999999,1.0,0.0
2022-07-07,10.694,10.814,1,0,0.38599999999999923,1.0,0.0
2022-07-08,10.43,10.7,-1,0,0.5320000000000018,1.0,0.0
2022-07-11,10.722999999999999,10.712,-1,0,0.4239999999999995,1.0,0.0
2022-07-12,10.7,10.882,1,0,0.008000000000000895,-1.0,0.0
2022-07-13,10.7,10.94,1,0,0.11599999999999966,-1.0,0.0
2022-07-14,10.92,10.856,1,0,0.30600000000000094,1.0,0.0
2022-07-15,10.905999999999999,11.238,1,0,-0.038000000000000256,1.0,0.0
2022-07-18,11.2,11.27,1,0,-0.09999999999999964,1.0,0.0
2022-07-19,11.198,11.056,1,0,-0.15000000000000036,-1.0,0.0
2022-07-20,11.1,11.212,1,0,-0.7620000000000005,-1.0,0.0
2022-07-21,11.24,11.2,1,0,-0.4759999999999991,-1.0,0.0
2022-07-22,11.25,11.232000000000001,1,0,-0.41999999999999993,-1.0,0.0
2022-07-25,11.24,11.136,1,0,-0.48799999999999955,-1.0,0.0
2022-07-26,11.095999999999998,10.89,-1,0,-0.370000000000001,-1.0,0.0
2022-07-27,10.8,11.056,-1,0,-0.2859999999999996,-1.0,0.0
2022-07-28,11.2,11.162,1,0,-0.37400000000000055,-1.0,0.0
2022-07-29,11.05408,11.2,1,0,-0.41199999999999903,-1.0,0.0
2022-08-01,11.002,11.17,1,0,-0.3340000000000014,1.0,0.0
2022-08-02,11.2,10.905999999999999,-1,0,-0.02999999999999936,1.0,0.0
2022-08-03,10.538,10.45,-1,0,0.5579999999999998,1.0,0.0
2022-08-04,10.597999999999999,10.724,-1,0,0.4980000000000011,1.0,0.0
2022-08-05,11.1,10.812000000000001,-1,0,0.11799999999999855,1.0,0.0
2022-08-08,10.69998,10.648,-1,0,0.20800000000000018,-1.0,0.0
2022-08-09,10.444,10.52,-1,0,0.3420000000000005,-1.0,0.0
2022-08-10,10.466,10.77,-1,0,-0.18200000000000038,-1.0,0.0
2022-08-11,10.708,10.788,-1,0,-0.14000000000000057,-1.0,-1.0
2022-08-12,10.56,10.788,-1,0,-0.34800000000000075,-1.0,-1.0
2022-08-15,10.995999999999999,10.835999999999999,1,0,-0.4859999999999989,-1.0,-1.0
2022-08-16,10.956,10.876,1,0,-0.5899999999999999,-1.0,-1.0
2022-08-17,11.072000000000001,11.008,1,0,-0.7879999999999985,-1.0,-1.0
2022-08-18,11.164000000000001,11.222000000000001,1,0,-1.0520000000000014,-1.0,-1.0
2022-08-19,11.154000000000002,10.93,1,0,-0.8699999999999992,-1.0,-1.0
2022-08-22,10.92,10.856,-1,0,-0.8260000000000005,-1.0,-1.0
2022-08-23,10.975999999999999,10.862,-1,0,-0.822000000000001,-1.0,-1.0
2022-08-24,10.75,10.588,-1,0,-0.46799999999999997,-1.0,-1.0
2022-08-25,10.724,10.648,-1,-1,-0.42799999999999905,-1.0,-1.0
2022-08-26,10.402000000000001,10.44,-1,-1,-0.08000000000000007,1.0,0.0
2022-08-29,10.4,10.35,-1,-1,0.26200000000000045,1.0,0.0
2022-08-30,10.398,10.286,-1,-1,0.5218800000000012,1.0,0.0
2022-08-31,10.375,10.22,-1,-1,0.6179999999999986,1.0,0.0
2022-09-01,10.2,10.17,-1,-1,0.49599999999999866,1.0,0.0
2022-09-02,10.17,10.06,-1,-1,0.629999999999999,1.0,0.0
2022-09-06,10.068,10.03,-1,-1,0.6400000000000006,1.0,0.0
2022-09-07,10.04,10.04,-1,-1,0.5300000000000011,-1.0,0.0
2022-09-08,10.3529,10.12,-1,-1,0.620000000000001,1.0,0.0
2022-09-09,10.39598,10.22,-1,-1,0.29999999999999893,-1.0,0.0
2022-09-12,10.36,10.36,1,0,-0.05599999999999916,-1.0,0.0
2022-09-13,10.82,10.612,1,0,-0.21799999999999997,-1.0,0.0
2022-09-14,10.6649,10.80788,1,0,-0.37988000000000177,-1.0,0.0
2022-09-15,10.704,10.838,1,0,-0.5399999999999991,-1.0,0.0
2022-09-16,10.5,10.665999999999999,1,0,-0.47199999999999953,-1.0,0.0
2022-09-19,10.508,10.69,1,0,-0.6699799999999989,-1.0,0.0
2022-09-20,10.89,10.67,1,0,0.07000000000000028,1.0,0.0
2022-09-21,10.472000000000001,10.57,-1,0,-0.17999999999999972,-1.0,0.0
2022-09-22,10.8,10.74,1,0,-0.40000000000000036,-1.0,0.0
2022-09-23,10.575,10.52,-1,0,-0.25,-1.0,0.0
2022-09-26,10.347999999999999,10.304,-1,0,-0.10400000000000098,-1.0,0.0
2022-09-27,10.32,10.394,-1,0,-0.2538999999999998,-1.0,0.0
2022-09-28,10.4,10.427999999999999,-1,0,-0.2579999999999991,-1.0,0.0
2022-09-29,10.3,10.298,-1,0,0.012299999999999756,1.0,0.0
2022-09-30,10.0,10.193999999999999,-1,0,0.04600000000000115,-1.0,0.0
2022-10-03,9.87,10.02002,-1,0,0.2299799999999994,-1.0,0.0
2022-10-04,10.425,10.74,1,0,-0.5400000000000009,-1.0,0.0
2022-10-05,10.39,10.39,-1,0,-0.40000000000000036,-1.0,0.0
2022-10-06,10.5,10.34,-1,0,-0.28999999999999915,-1.0,0.0
2022-10-07,10.37,10.27,-1,0,-0.08999999999999986,-1.0,0.0
2022-10-10,10.27,10.2,-1,0,-0.1899999999999995,-1.0,0.0
2022-10-11,10.15,10.1401,-1,0,-0.04010000000000069,-1.0,0.0
2022-10-12,10.055,10.17,-1,0,0.11999999999999922,1.0,0.0
2022-10-13,10.0,10.3103,1,0,-0.2353000000000005,-1.0,0.0
2022-10-14,10.38,10.24,-1,0,-0.16999999999999993,-1.0,0.0
2022-10-17,10.25,10.25,-1,0,-0.13000000000000078,-1.0,0.0
2022-10-18,10.25,10.2,-1,0,-0.049999999999998934,1.0,0.0
2022-10-19,10.12,9.99,-1,0,0.17999999999999972,1.0,0.0
2022-10-20,10.01,10.05,-1,0,0.049999999999998934,-1.0,0.0
2022-10-21,10.05,10.18,-1,0,0.0,1.0,0.0
2022-10-24,10.2,10.01,-1,0,0.4299999999999997,1.0,0.0
2022-10-25,9.77,10.1,-1,0,-0.10999999999999943,-1.0,0.0
2022-10-26,10.1,10.29,1,0,-0.47999999999999865,-1.0,0.0
2022-10-27,10.15,10.075,-1,0,0.1850000000000005,1.0,0.0
2022-10-28,9.91,10.07,-1,0,0.25,1.0,0.0
2022-10-31,10.1,10.12,-1,0,0.02000000000000135,-1.0,0.0
2022-11-01,10.21,10.15,1,0,0.11999999999999922,1.0,0.0
2022-11-02,10.11,10.17,1,0,0.16000000000000014,1.0,0.0
2022-11-03,10.105,10.1,-1,0,0.33000000000000007,1.0,0.0
2022-11-04,10.105,10.18,1,0,0.33000000000000007,1.0,0.0
2022-11-07,10.46,10.44,1,0,-0.07000000000000028,1.0,0.0
2022-11-08,10.3,9.99,-1,0,0.5099999999999998,1.0,0.0
2022-11-09,10.0,9.81,-1,0,0.8200000000000003,1.0,0.0
2022-11-10,9.99,10.26,1,0,0.370000000000001,1.0,0.0
2022-11-11,10.08,10.32,1,0,0.21999999999999886,1.0,0.0
2022-11-14,10.0,10.14,-1,0,0.4499999999999993,1.0,0.0
2022-11-15,10.34,10.27,1,0,0.46000000000000085,1.0,0.0
2022-11-16,10.33,10.33,1,0,0.25,1.0,1.0
2022-11-17,10.4,10.43,1,0,0.13000000000000078,1.0,1.0
2022-11-18,10.57,10.51,1,0,-0.16999999999999993,-1.0,0.0
2022-11-21,10.3,10.37,1,0,0.0600000000000005,-1.0,0.0
2022-11-22,10.37,10.5,1,0,0.009999999999999787,1.0,0.0
2022-11-23,10.4,10.63,1,0,-0.19000000000000128,-1.0,0.0
2022-11-25,10.56,10.63,1,0,-0.2400000000000002,-1.0,0.0
2022-11-28,10.69,10.54,1,0,-0.1999999999999993,-1.0,0.0
2022-11-29,10.5,10.59,1,0,-0.1999999999999993,-1.0,0.0
2022-11-30,10.625,10.73,1,0,-0.2400000000000002,1.0,0.0
2022-12-01,10.56,10.58,1,1,-0.33999999999999986,-1.0,0.0
2022-12-02,10.55,10.56,1,1,-0.41999999999999993,-1.0,0.0
2022-12-05,10.42,10.34,-1,0,-0.19500000000000028,-1.0,0.0
2022-12-06,10.41,10.43,-1,0,-0.009999999999999787,1.0,0.0
2022-12-07,10.37,10.51,1,0,-0.07000000000000028,1.0,0.0
2022-12-08,10.44,10.44,-1,0,0.05000000000000071,1.0,0.0
2022-12-09,10.45,10.39,-1,0,0.129999999999999,1.0,0.0
2022-12-12,10.38,10.34,-1,0,0.07000000000000028,1.0,0.0
2022-12-13,10.58,10.39,-1,0,-0.02000000000000135,-1.0,0.0
2022-12-14,10.56,10.49,1,0,0.03999999999999915,1.0,0.0
2022-12-15,10.46,10.24,-1,0,0.17999999999999972,-1.0,0.0
2022-12-16,10.13,10.14,-1,0,,,
2022-12-19,10.27,10.145,-1,0,,,
2022-12-20,10.32,10.42,1,0,,,
2022-12-21,10.54,10.44,1,0,,,
2022-12-22,10.68,10.49,1,0,,,
2022-12-23,10.5,10.52,1,0,,,
2022-12-27,10.52,10.41,1,0,,,
2022-12-28,10.48,10.37,-1,0,,,
2022-12-29,10.5,10.53,1,0,,,
2022-12-30,10.4,10.42,-1,0,,,
